,id_location,lat,lon,probability
69,6390227806.0,39.9214219,116.1877148,0.0
70,6496364880.0,39.9248412,116.1719439,0.0
71,6649248385.0,39.9885687,116.1721611,0.0
72,7798816471.0,39.8504828,116.1214406,0.0
73,7798863096.0,39.8212781,116.0389411,0.0
74,7890264752.0,39.9701638,116.052502,0.0
75,7981928585.0,39.9803117,116.18945,0.0
76,8073272029.0,39.759377,116.1833797,0.0
77,8205808449.0,39.9499083,116.113537,0.0
78,8382763903.0,39.771704,116.174908,0.0
79,234957709.0,39.90665742496905,116.18414292853468,0.0
80,271362942.0,39.9243737,116.18968655,0.0
81,324370329.0,40.035587437055554,115.89369016799635,0.0
82,324370390.0,39.98814297665618,115.978727760012,0.0
83,324400682.0,39.997414029968986,115.95453589998527,0.0
84,329393593.0,39.8567434,116.18098255,0.0
85,537178921.0,39.89512629677844,116.10507780973508,0.0
86,625875862.0,39.99205528618055,116.18663072235466,0.0
87,664687858.0,39.79200695671036,116.0846385972654,0.0
88,664687859.0,39.79199135612252,116.08525857076664,0.0
89,664687923.0,39.7920230942175,116.0837002104206,0.0
90,784403609.0,39.960760265352114,116.11277927675036,0.0
91,784403610.0,39.95794484611294,116.1150569198728,0.0
92,865521872.0,39.77169476746149,116.17490798915804,0.0
93,300533008.0,40.3436571,116.010362,0.0
94,822489029.0,40.3510184,116.0201955,0.0
95,2662698203.0,40.1888523,116.1871941,0.0
96,4564113107.0,40.0675113,116.1555687,0.0
97,4564113110.0,40.0668592,116.1243785,0.0
98,4819438122.0,40.3505666,116.0101622,0.0
99,6147779287.0,40.2473415,115.8500213,0.0
100,7798843257.0,40.0973881,116.1031181,0.0
101,7798843654.0,40.2752699,116.0880724,6.78783695917673e-11
102,7798847270.0,40.2380421,116.123183,0.0
103,7843554046.0,40.2994471,116.0604276,0.0
104,7843554047.0,40.3283854,116.0352893,0.0
105,322854687.0,40.34393464446282,116.01002361241376,0.0
106,832499646.0,40.24716346151556,116.14417937920646,5.551115123125783e-16
107,832499659.0,40.24652277636922,116.14322283977384,0.0
108,832499660.0,40.246375977259,116.14411397071984,0.0
109,832499670.0,40.24591744808806,116.1440774967443,0.0
110,838082023.0,40.2588946,116.14328615,0.0
111,852437808.0,40.24619967899135,116.13052392893452,0.0007308774998003864
112,890588022.0,40.06690012905008,116.12430648882834,0.0
113,890588029.0,40.067548537931,116.1558481551138,0.0
114,890592405.0,40.06750657306158,116.18257438497253,0.0
115,2351141827.0,39.7192863,116.3248453,0.0
116,5428310397.0,39.6689886,116.3139055,1.3322676295501878e-15
117,5441516142.0,39.6851176,116.3161458,0.0
118,5444440441.0,39.7518055,116.3260337,0.0
119,6072250097.0,39.7466753,116.318125,2.543323525228125e-06
120,6072250098.0,39.7469445,116.3189688,1.8176975480344026e-09
121,6072250099.0,39.7451911,116.321583,0.0
122,6817368517.0,39.5129055,116.4095525,0.0
123,6817368518.0,39.7188113,116.3231617,0.0
124,6818020471.0,39.5124863,116.4106758,0.0
125,6818020472.0,39.7361064,116.3594091,0.0
126,7860703073.0,39.7417561,116.3263162,0.0
127,7860703074.0,39.730422,116.3265186,0.0
128,7860703075.0,39.7215049,116.3266541,0.0
129,7860703076.0,39.7111034,116.3130854,0.0011232431707101087
130,8419766773.0,39.6487615,116.3501836,0.0
131,8445004257.0,39.664955,116.4016257,0.0
132,8455171488.0,39.6169001,116.4818251,0.0
133,128511305.0,39.75165589770801,116.32602374978488,0.0
134,508157319.0,39.67091177294452,116.31308436984187,8.349987368205802e-13
135,564869812.0,39.749448838541966,116.32575032099192,0.0
136,564869817.0,39.75250702668716,116.3256945632529,0.0
137,564869820.0,39.75036282382752,116.3257329795904,0.0
138,565099756.0,39.749332981698736,116.30490143558208,0.0
139,569336068.0,39.7471163,116.32180125,0.0
140,682666009.0,39.468714908629536,116.45771281194472,0.0
141,690500386.0,39.72984172984348,116.29377402175656,0.0
142,782872343.0,39.74726966994198,116.28075316575018,0.0
143,783219132.0,39.744026539589655,116.28141165031955,0.0
144,783226612.0,39.74545550997031,116.28061253743203,0.0
145,783226613.0,39.745460704840674,116.28223110129926,0.0
146,124205138.0,39.8469617,116.2826365,4.453232782530847e-09
147,269996666.0,39.9021664,116.4210124,2.262823795007307e-08
148,288858553.0,39.9626778,116.24564,0.0
149,290600755.0,40.0310164,116.3057934,0.006741141281222829
150,294121375.0,39.9674728,116.4057598,0.01222934829794986
151,321939663.0,39.9329883,116.2718734,1.0927814209082953e-11
152,340262247.0,40.0290192,116.4119016,0.8478600735539801
153,342799184.0,39.903341,116.359877,0.0
154,384065070.0,39.9172454,116.4021102,0.0
155,539260172.0,39.8634254,116.3723991,0.0
156,995935223.0,39.8962464,116.413184,0.0
157,995935816.0,39.895192,116.413257,1.1102230246251565e-16
158,1094071212.0,39.7937219,116.5753324,0.0
159,1189200434.0,39.8736588,116.2089972,0.0
160,1290300946.0,39.8479689,116.2205858,2.1212143153093166e-11
161,1292883529.0,39.9362536,116.3334285,0.0076817940766513715
162,1296102366.0,39.8989764,116.1974541,0.0
163,1296102418.0,39.8989789,116.1975764,0.0
164,1325598419.0,39.8851292,116.4141761,0.0
165,1352354126.0,40.0439512,116.5287171,0.1544639628892034
166,1684131015.0,39.8200138,116.2840347,0.6762677508407995
167,1684131157.0,39.8212521,116.2841663,0.02529655752792359
168,1688760569.0,39.9194925,116.2411857,0.0
169,1752074385.0,40.0331262,116.3648551,0.0
170,1785705881.0,40.0003674,116.3501053,0.0003045588097226881
171,1824913462.0,39.9433162,116.5024181,0.0
172,1853224527.0,40.0511876,116.3045573,2.9476421303797906e-13
173,1978623723.0,39.9839231,116.2030091,0.0
174,1978629253.0,39.9267695,116.2892743,0.0
175,2098804276.0,40.0196142,116.4731568,0.0
176,2274622929.0,40.003256,116.2076121,0.0
177,2354019862.0,40.000529,116.3178494,0.20603239949818486
178,2354348585.0,40.0022276,116.3176199,0.33608261178815224
179,2354348603.0,40.0022232,116.316206,9.207665507848795e-05
180,2418894058.0,39.9114589,116.4522446,5.223599330861362e-13
181,2463551623.0,39.9993472,116.3876918,1.1896513996134672e-08
182,2613463958.0,39.9389552,116.4262334,0.0016921275881099929
183,2622884128.0,39.9364465,116.32772,0.11662103297052695
184,2622884132.0,39.9365036,116.3281329,0.29030591435773734
185,2622884133.0,39.9365123,116.3278009,0.2717971785432295
186,2625355121.0,39.9360678,116.3273982,0.0017486855602424356
187,2742116952.0,40.003384,116.409318,7.058517392799502e-07
188,2748921517.0,40.0389082,116.4096558,0.062424022156547854
189,2748922543.0,40.032176,116.4123403,0.020356854360478294
190,2753471007.0,39.9987169,116.3879444,2.356086437060867e-10
191,2812778790.0,39.9140626,116.3556263,0.0
192,2866041901.0,39.8374551,116.3954194,0.0
193,2866042101.0,39.8381481,116.3956633,0.0
194,2977431836.0,40.001846,116.401005,0.0
195,2982153033.0,39.998854,116.390233,9.685074964238538e-11
196,2982182334.0,40.000087,116.39004,3.889863185435605e-05
197,2997104204.0,39.9077735,116.468709,0.000307451804859582
198,3193640085.0,40.0524595,116.4071978,0.07019461373943281
199,3313545861.0,39.8519787,116.2306769,0.0010943481070826433
200,3363538820.0,39.942932,116.4690136,0.0
201,3363577821.0,39.931925,116.4724181,0.10358437286844835
202,3365609789.0,39.864019,116.2688628,0.7881331425718149
203,3365609790.0,39.8584372,116.2343757,0.00021030181196035613
204,3365609791.0,39.8640535,116.2483861,0.001751425101747306
205,3367038996.0,39.8652402,116.2881665,0.1866677646035313
206,3367044891.0,39.8652242,116.2978076,0.20074443841860257
207,3367069254.0,39.8661164,116.3144367,0.000944321328653519
208,3367069255.0,39.8662737,116.3248907,0.0
209,3367069257.0,39.8662594,116.3366819,0.0
210,3367857703.0,39.8636079,116.4038312,0.0
211,3367857705.0,39.8643287,116.4154612,0.0
212,3367857706.0,39.8673715,116.3809112,0.0
213,3367977137.0,39.8646535,116.4530028,0.0
214,3367977138.0,39.8646354,116.4339348,0.0
215,3369001427.0,39.9583029,116.4789687,0.0009285000712737634
216,3369001428.0,39.8921089,116.4716849,0.0
217,3369001429.0,39.9145643,116.4721081,0.0
218,3369001431.0,39.9069399,116.4712272,0.5840276100495945
219,3369001432.0,39.8838514,116.4713411,0.0
220,3369001433.0,39.8736424,116.4713573,0.0
221,3369356928.0,40.0091272,116.4611561,0.6660684270556031
222,3369356930.0,39.9694941,116.4840447,0.0
223,3369356931.0,39.9965663,116.4624279,0.007294439238175521
224,3369356933.0,40.0188571,116.4606994,0.0
225,3369356934.0,39.9906798,116.4650632,0.6911359622113045
226,3369459831.0,39.8840067,116.4975172,0.0
227,3369459832.0,39.8733935,116.4954124,0.0
228,3369459833.0,39.8920933,116.4552314,0.40577713917428526
229,3369459834.0,39.8581385,116.5223453,0.0
230,3369459835.0,39.859574,116.5057156,0.0
231,3369459836.0,39.8921857,116.4813499,0.0
232,3369459837.0,39.8885681,116.351727,0.0
233,3369459838.0,39.8923066,116.4430351,3.3306690738754696e-16
234,3369459839.0,39.8913178,116.4017416,0.15154318891631524
235,3369459840.0,39.8922863,116.4277207,0.02754152479888261
236,3369459841.0,39.8656674,116.4930838,0.0
237,3369459843.0,39.8542896,116.531614,0.0
238,3369459844.0,39.8900077,116.3907039,0.02080144829571018
239,3369459845.0,39.8913756,116.4902447,0.0
240,3369459846.0,39.8917025,116.4126199,0.11727630585489957
241,3369459847.0,39.887991,116.3682164,0.0
242,3369459848.0,39.8883975,116.3774806,7.04839396260537e-05
243,3369459849.0,39.8882224,116.3317091,7.582823258189819e-14
244,3379245685.0,39.9997494,116.4250584,2.3203661214665772e-14
245,3379245686.0,40.0001238,116.3620432,4.130503518628981e-05
246,3379245688.0,40.0003857,116.3867559,0.0018869327998047858
247,3379245689.0,40.0011501,116.400721,0.0
248,3379245690.0,39.9988845,116.3328969,0.011717196479090974
249,3523113789.0,39.9321894,116.4494482,0.0
250,3551277898.0,39.9191961,116.4356705,0.0
251,3722961302.0,40.0075781,116.347209,0.0
252,4191556030.0,39.8819897,116.3931354,0.0007421320558371747
253,4289789210.0,40.0428812,116.4274892,0.0
254,4289848589.0,39.9205981,116.4346607,6.105949079682205e-11
255,4409361089.0,39.9237903,116.3830146,0.0
256,4411106193.0,39.849253,116.3955251,0.0
257,4532011990.0,39.9901778,116.3311859,0.38456213286067475
258,4564112633.0,39.8472024,116.2227733,0.001296975331842587
259,4564112640.0,39.8375738,116.2530077,0.0
260,4564112660.0,39.8349394,116.2810932,0.9884390270438944
261,4564112676.0,39.8486108,116.2982418,0.0
262,4564112681.0,39.8533587,116.3175415,7.60713714242911e-12
263,4564112790.0,39.8660944,116.3261266,0.0
264,4564112795.0,39.8765797,116.3308237,0.0
265,4564112805.0,39.889208,116.3285963,0.0
266,4564112811.0,39.9077011,116.3278583,0.0
267,4564112816.0,39.9139393,116.328872,0.0
268,4564112817.0,39.9224471,116.3286721,0.0
269,4564112820.0,39.9310593,116.3275381,0.0
270,4564112842.0,39.9471407,116.3032926,0.40194886157781584
271,4564112846.0,39.9621159,116.3013563,0.3199146428412829
272,4564112855.0,39.9839185,116.2942646,0.05117105858043702
273,4564112873.0,40.0185756,116.2770203,0.026013390668608638
274,4564112875.0,40.031445,116.265829,0.0
275,4564112882.0,40.0478932,116.2520781,0.0
276,4642112524.0,39.9294907,116.1996513,0.0
277,4708374241.0,39.8025286,116.3014287,0.0
278,4708377149.0,39.8046983,116.3840304,0.0
279,4708403815.0,39.7757363,116.3077632,4.724332036687429e-12
280,4750211121.0,39.9487472,116.3734799,0.0018959215601360713
281,4767567197.0,39.9150738,116.2286975,0.0
282,4770289121.0,39.9424181,116.4782681,0.0
283,4846712797.0,39.9035987,116.4209544,0.09071510570394703
284,4963426771.0,39.903608,116.2105027,0.0
285,5033332722.0,39.9430324,116.4287847,0.013668447971108888
286,5096688421.0,39.8510024,116.396124,0.0
287,5158580594.0,39.8635548,116.3727527,0.0
288,5240428593.0,39.9325383,116.4966891,1.8990364836213303e-12
289,5257010477.0,39.9158295,116.5113257,0.0
290,5260065741.0,39.9630787,116.2767453,0.0
291,5281864638.0,39.835867,116.4416931,0.0
292,5305505984.0,39.9861781,116.4109068,0.00022849827182847005
293,5305505985.0,39.9759588,116.4113554,0.0042630063216198
294,5305505986.0,39.9666821,116.411798,0.32495086347537994
295,5305505987.0,39.9469713,116.4101645,0.00024148261908885083
296,5305505988.0,39.9479275,116.4115432,0.9889993815700988
297,5305505989.0,39.9154103,116.4118355,0.0
298,5305505990.0,39.9229744,116.4102477,0.0
299,5305505993.0,39.9359528,116.3900647,0.0
300,5305505994.0,39.947544,116.3879183,0.729404405468128
301,5305505995.0,39.9467307,116.3876367,0.0006668378441994083
302,5305505996.0,39.9671117,116.3883984,0.008028431368534372
303,5305505997.0,39.9763987,116.3879263,0.0
304,5305505998.0,40.009195,116.3864002,0.0
305,5305506002.0,40.0206001,116.3667905,9.679695558684198e-05
306,5305506003.0,40.0366785,116.3483302,0.0
307,5305506004.0,40.0460679,116.3451639,0.0
308,5365586568.0,39.9216269,116.4960424,0.0
309,5372350032.0,39.8748619,116.4549705,0.1548954295912921
310,5372350033.0,39.8506149,116.447588,0.0
311,5402687151.0,40.0015358,116.4121905,0.0014127947888092907
312,5402695989.0,40.001096,116.3841635,0.020033000613064345
313,5402775392.0,40.0185828,116.2770337,0.029839490341332153
314,5428305222.0,39.9941582,116.4417045,0.022733706491222416
315,5428312892.0,39.8986925,116.3777751,0.15909855023718122
316,5429395262.0,39.810989,116.3594351,0.0
317,5429399341.0,39.9369392,116.332733,0.721533386918179
318,5429400342.0,39.9393835,116.4108701,0.0
319,5429413631.0,39.9412214,116.3187284,0.7901875680217885
320,5430390389.0,39.8830661,116.4551162,0.058648890872739945
321,5430391236.0,39.8438402,116.3788076,0.0
322,5430391237.0,39.7718151,116.533948,0.0
323,5430392913.0,39.9759527,116.4297381,0.0
324,5430395013.0,39.905948,116.3505107,0.13962246815015866
325,5430403863.0,39.9750927,116.3343902,0.9931082816509663
326,5430417411.0,39.9061429,116.3178757,0.0
327,5430419547.0,39.8983866,116.3680141,0.3588957232621037
328,5430420858.0,39.8997371,116.4119567,0.28225095405502043
329,5430421400.0,39.9062083,116.3042532,5.100766554688718e-07
330,5430429324.0,39.9068579,116.412626,0.34458892246266204
331,5430434767.0,39.9398861,116.4281041,0.24100706753505785
332,5430443221.0,39.9220995,116.4554956,0.3608095439381839
333,5430444271.0,39.8352632,116.3646715,0.0
334,5430448066.0,40.0513166,116.4056235,0.44491100077002055
335,5430448102.0,39.9732969,116.2874286,0.0
336,5430450045.0,39.8133778,116.2960281,0.0
337,5430450498.0,40.0325513,116.4983103,0.0
338,5430454140.0,39.8786861,116.2968997,3.6762252142441554e-07
339,5430462573.0,39.9402445,116.3471537,0.9342732269044624
340,5430462574.0,39.9392172,116.3492348,0.7407253983108213
341,5430491074.0,39.9073292,116.5092004,0.0011378126975465364
342,5430493577.0,39.9075675,116.4891221,0.0006223335428712229
343,5430497283.0,39.9071594,116.4292321,0.11615895513932051
344,5430502371.0,39.9314815,116.3664948,0.18216765507771815
345,5430505472.0,39.9311554,116.3493426,0.4324778236395729
346,5430507192.0,39.8444824,116.3647807,2.220446049250313e-16
347,5430509863.0,39.9315586,116.2888626,0.0
348,5430522453.0,39.9070164,116.4556474,0.025626322959385606
349,5430525703.0,39.9230647,116.4279504,0.3102480710469955
350,5430533767.0,40.0517165,116.3001813,0.9837806436593887
351,5430540736.0,39.9057386,116.3682035,0.021585067363306787
352,5430545454.0,39.9323878,116.3193762,0.0
353,5441491000.0,39.8443821,116.4219287,0.0
354,5441499243.0,39.9226731,116.5581345,0.0
355,5441502966.0,40.0416631,116.428187,0.0
356,5441503035.0,40.0110618,116.2639202,0.0
357,5441507804.0,39.8560744,116.4156074,0.2638072297137197
358,5441512445.0,39.9394291,116.3612739,0.0
359,5441520625.0,39.9063467,116.3947232,0.02072569642122246
360,5441521553.0,39.9599781,116.4510503,0.9424493736424245
361,5441522470.0,39.9312135,116.3039811,0.12226841560615453
362,5441526453.0,39.9317985,116.3800445,0.38711081086557186
363,5441536634.0,39.7622885,116.325694,0.0
364,5442185238.0,39.9071215,116.4439779,0.0
365,5442212133.0,40.0405075,116.4082437,0.9320061578897156
366,5442227596.0,39.8599934,116.1956719,0.0
367,5442237543.0,39.9914779,116.3317017,0.999934042319915
368,5442237611.0,39.8308852,116.2914302,4.2776576814063105e-07
369,5444431618.0,39.9216819,116.5108366,0.0
370,5444434450.0,39.9572724,116.2881369,0.1450912110878122
371,5444436956.0,39.9643309,116.2834171,0.0
372,5444439979.0,39.9147796,116.3672738,0.20563609404985073
373,5444677242.0,39.9091568,116.5708496,0.2636137144642088
374,5444680534.0,39.9080637,116.5487824,0.4812161748753315
375,5444681481.0,39.9322844,116.4112952,0.4449650887582509
376,5444690814.0,39.8267264,116.4532399,0.0
377,5444691512.0,39.8056285,116.4846211,0.0
378,5444694219.0,39.8017615,116.4995335,0.0
379,5444695596.0,39.7825504,116.5564358,0.0
380,5447564524.0,40.0021697,116.4110688,0.751966279465367
381,5447578126.0,40.0020276,116.4809035,0.0
382,5447625351.0,39.9750859,116.3747659,0.09655635760340975
383,5448545746.0,39.9225738,116.3196813,0.0
384,5448554757.0,39.8445478,116.4418815,0.0
385,5448561568.0,39.9322013,116.4556066,0.0343819728476793
386,5448567458.0,39.940129,116.4562886,0.001914311079860398
387,5448569279.0,39.9482568,116.4562709,0.0007936501339599333
388,5448580676.0,39.9758344,116.3991828,0.0
389,5448581898.0,39.9749126,116.3630635,0.22280679804859782
390,5448585739.0,39.9748659,116.3477745,0.2958046543393843
391,5448587388.0,39.9743281,116.2999736,0.8687740787341905
392,5448589968.0,39.9312548,116.318448,0.0
393,5448590861.0,40.0263879,116.4725535,0.0
394,5448593092.0,39.9554944,116.388548,0.0
395,5453371982.0,39.9451275,116.2878965,4.2009757691419125e-06
396,5453382713.0,39.8573762,116.2981946,0.0
397,5453388186.0,39.9218994,116.2919093,0.00011986978036016005
398,5453394777.0,39.8961589,116.3043065,0.6707395359001119
399,5453410797.0,39.8487087,116.298618,0.0
400,5463450278.0,39.8935411,116.3151056,0.0
401,5621379388.0,39.984516,116.2571775,0.0
402,5621379389.0,39.9731575,116.2855734,0.0
403,5621379390.0,39.9927971,116.1984344,0.0
404,5621379391.0,39.992263,116.2097518,0.0
405,5621379392.0,39.9827325,116.226006,0.0
406,5621379393.0,39.9808947,116.2420602,0.0
407,5624795722.0,39.9933517,116.443635,7.272902168742323e-05
408,5687426566.0,39.9993477,116.347669,0.06307790196519569
409,5687481931.0,39.9159595,116.4555255,0.296749492902989
410,5722524691.0,39.9761701,116.4001498,0.0
411,5744783026.0,39.9900838,116.1912609,0.0
412,5777339454.0,39.8451999,116.3850336,0.0
413,5813515753.0,39.8240588,116.3379894,0.0001268012965909282
414,5817764455.0,39.8792518,116.299062,4.507345441329136e-08
415,5876700341.0,39.9804483,116.2741671,0.0
416,5930529689.0,39.9717382,116.4685347,3.971099338251349e-09
417,5930532984.0,39.9717849,116.4693873,1.8463008899516353e-11
418,5930545532.0,39.9828665,116.4911776,0.0
419,5930553810.0,39.9829302,116.4899974,0.0
420,5956304795.0,40.0038935,116.2040321,0.0
421,5956304799.0,40.0038826,116.2041082,0.0
422,5987563331.0,39.8650975,116.3708328,0.0
423,6013096562.0,39.906614,116.3907091,0.006680569007301296
424,6013107811.0,39.906648,116.3918182,0.0045156338739607005
425,6015523774.0,39.9076397,116.391432,1.2262908066773548e-07
426,6015524394.0,39.9076315,116.3909948,7.954759262407407e-08
427,6049100014.0,39.9111733,116.391503,0.0
428,6098822140.0,39.9090935,116.3870071,2.220446049250313e-15
429,6172173685.0,39.9324935,116.2005982,0.0
430,6172173686.0,39.9316009,116.2208525,0.0
431,6172173687.0,39.9283896,116.2468822,0.0
432,6172173698.0,39.8894414,116.3920354,0.004924558007062374
433,6172173700.0,39.8649435,116.3931466,0.0
434,6172173701.0,39.8586937,116.3936241,2.6645352591003757e-15
435,6172173702.0,39.8493317,116.3941236,0.0
436,6172173703.0,39.8346048,116.3948888,0.0
437,6172173704.0,39.813652,116.3959362,0.0
438,6172173705.0,39.8037849,116.4035402,0.0
439,6172173706.0,39.7984951,116.4119554,0.0
440,6172173707.0,39.7833243,116.4178236,0.0
441,6172173744.0,39.9237474,116.4045955,0.0
442,6192256386.0,39.8254543,116.2706763,0.0
443,6192256465.0,39.822005,116.2518963,1.0769163338864018e-14
444,6297088419.0,39.8390382,116.3069007,0.0
445,6297089557.0,39.843044,116.3131784,0.0
446,6362170085.0,39.9440914,116.4103762,0.0
447,6443074860.0,40.0016123,116.4697509,9.453385851898588e-10
448,6447754030.0,39.9060184,116.385169,0.9301988569340899
449,6463339877.0,39.8574582,116.3562497,0.0
450,6463339878.0,39.8572424,116.3560078,0.0
451,6463339879.0,39.8570855,116.3528115,0.0
452,6463339880.0,39.8574397,116.3530582,0.0
453,6463339881.0,39.8563895,116.3489235,0.0
454,6488102423.0,39.7712874,116.4355574,0.0
455,6488102424.0,39.7594316,116.4427514,0.0
456,6488102425.0,39.8757538,116.3922046,0.0
457,6496364883.0,39.8440129,116.3922626,0.0
458,6496364884.0,39.8889326,116.3213598,2.7023938642400935e-12
459,6496613688.0,39.8677081,116.3775724,0.0
460,6497754454.0,39.932287,116.4280068,0.33691314839831443
461,6497767616.0,39.9316439,116.3966927,0.01755725794520313
462,6497773831.0,39.9323094,116.3976888,0.05584579754689589
463,6497814374.0,40.0012063,116.2713642,0.0
464,6535360486.0,39.9029179,116.4005125,0.0
465,6535360487.0,39.9047524,116.4005993,4.228769334702065e-09
466,6538808585.0,39.8674827,116.3774691,0.0
467,6575064985.0,39.8512447,116.398195,0.0
468,6580603898.0,39.9970627,116.2845798,6.905263694179098e-09
469,6606206479.0,39.9215918,116.4723407,0.0
470,6606270273.0,39.9747132,116.3115201,0.9939852667531817
471,6617849501.0,39.9061161,116.3315051,3.1765972074992987e-09
472,6617849502.0,39.9058929,116.346567,1.0658141036401503e-14
473,6617849503.0,39.9066495,116.4052048,0.7222372140045582
474,6617849504.0,39.9062468,116.2887741,0.061881321402780354
475,6617849505.0,39.906235,116.2680339,0.987408820535986
476,6617849506.0,39.9061948,116.206484,0.0
477,6617849507.0,39.9061876,116.2296321,0.041218185459355405
478,6617849508.0,39.9062092,116.2468136,0.0
479,6617852356.0,39.9652731,116.3390137,0.7974341794031453
480,6617852357.0,39.9669843,116.425641,4.97462107151847e-06
481,6617852358.0,39.9568025,116.4266211,0.0
482,6617852359.0,40.0317646,116.3140843,0.9832603123706778
483,6633180185.0,39.9079042,116.4083015,1.3580415196834394e-06
484,6670885885.0,39.9170268,116.4142155,0.0
485,6712107183.0,39.8993414,116.5641099,0.0
486,6724002358.0,39.947325,116.3670609,0.8510578331070382
487,6724644886.0,39.8987591,116.3916409,0.1012515374434706
488,6724644887.0,39.922313,116.3500666,0.45828308656480443
489,6724644888.0,39.8980394,116.3572147,0.3658239658305614
490,6724644889.0,39.9476674,116.4020676,0.8914834602544862
491,6813504358.0,39.9289775,116.3800916,1.0084155732670297e-12
492,6813606626.0,39.979083,116.3457406,3.391681612907593e-05
493,6813606627.0,39.9790809,116.3454187,4.943061072559818e-05
494,6813624783.0,39.9456075,116.4111777,5.4662829818141745e-11
495,6813634782.0,39.9971797,116.2724358,0.0
496,6813641718.0,39.9965396,116.2743267,0.0
497,6817425178.0,39.8802452,116.3382518,0.0
498,6817579579.0,39.8276605,116.3743302,2.4515944829772707e-12
499,6818030633.0,39.8461494,116.3424437,2.737606918934432e-09
500,6818704683.0,39.949013,116.4390541,0.02352506940789767
501,6930098566.0,39.8479616,116.5475285,0.0
502,6930098568.0,39.8555351,116.5641046,0.0
503,7030903681.0,39.9001444,116.2474296,0.0
504,7031820473.0,39.9000101,116.2499439,0.0
505,7031820474.0,39.9008612,116.2496266,0.0
506,7072425637.0,40.0039383,116.3209875,0.8573074390204691
507,7072425652.0,40.0021357,116.3252385,0.9753989995696951
508,7074344502.0,39.8431792,116.3140715,0.0
509,7083353790.0,40.0031323,116.3174702,0.8939221332329448
