,tid,uid,lon,lat,distance,id_location
45,666.0,3,116.3252204,39.99992909090909,630.9394453651487,2354019862.0
46,667.0,3,116.32712366666664,39.99979816666667,792.8129377315695,2354019862.0
47,668.0,3,116.3250495,39.999772666666665,617.6996913102682,2354019862.0
48,669.0,3,116.32715,39.999967,794.6854870193486,2354019862.0
49,670.0,3,116.32242816666668,39.99989016666667,396.43542142955147,2354019862.0
50,671.0,3,116.32334133333332,39.99909516666666,473.04913270859896,2354019862.0
51,672.0,3,116.326502,39.99867558333334,741.3175778663948,2354019862.0
52,673.0,3,116.322826125,39.998844166666665,430.89169034821424,2354019862.0
53,674.0,3,116.326568125,39.999731375,747.939039142518,2354019862.0
54,675.0,3,116.322029,39.998530916666674,361.3082897388337,2354019862.0
55,676.0,3,116.32205875,39.99828275,367.39426785079337,2354019862.0
56,1001.0,4,116.324623,39.9988935,580.7559324929281,2354019862.0
57,1002.0,4,116.31838425,39.99665291666667,84.05727874199893,2354019862.0
58,1004.0,4,116.3087744,39.99786666666666,83.8332710114004,2354019862.0
59,1005.0,4,116.3249711818182,39.9999040909091,610.5999762872214,2354019862.0
60,1006.0,4,116.3183172222222,39.99840308333333,89.65064580428748,2354019862.0
61,1007.0,4,116.325050125,39.999839,618.1380230838553,2354019862.0
62,1008.0,4,116.31949499999996,39.9994745,173.10725840878894,2354019862.0
63,1009.0,4,116.31883433333331,39.998352,250.25273954622313,2354019862.0
64,1010.0,4,116.32221,39.99970283333333,378.8337596659252,2354019862.0
65,1011.0,4,116.3218465,39.999316666666665,349.38133511036233,2354019862.0
66,1012.0,4,116.3228363,39.99981571428572,431.1036650366423,2354019862.0
67,1013.0,4,116.321782,39.99536866666666,340.37666516099154,2354019862.0
68,1014.0,4,116.32676425,39.99868175,786.6634561145008,2354019862.0
69,1015.0,4,116.32658208333334,39.99815625,789.2636516170745,2354019862.0
70,1018.0,4,116.32259433333331,39.99976741666666,412.19562405792715,2354019862.0
71,1019.0,4,116.31849425,39.99371175,259.2994138343395,2354019862.0
72,1020.0,4,116.31225,39.99881725,128.6086971796827,2354019862.0
73,1021.0,4,116.3220005,39.99972225,362.67682850759996,2354019862.0
74,1022.0,4,116.3224232,39.999536416666665,397.98549556557225,2354019862.0
75,1023.0,4,116.327114,39.999879666666665,792.4547697634414,2354019862.0
76,1024.0,4,116.32530160000002,39.9998074,639.8298395951093,2354019862.0
77,1025.0,4,116.32469,39.99988425,586.28941297783,2354019862.0
78,1026.0,4,116.325166,39.99867316666667,626.9944863957193,2354019862.0
79,1027.0,4,116.32475,39.999855833333335,591.1762477886494,2354019862.0
80,1028.0,4,116.322082,39.99532866666667,388.8594913990662,2354019862.0
81,1029.0,4,116.3249525,39.9999595,608.2489073060556,2354019862.0
82,1030.0,4,116.321934,39.99973327272728,356.5509626935789,2354019862.0
83,1031.0,4,116.32209233333332,39.99931441666666,371.2720315419253,2354019862.0
84,2707.0,17,116.30907244615383,39.99849098076923,781.2194794483044,2354019862.0
85,3317.0,24,116.30909511111108,39.998476,779.858138962727,2354019862.0
86,3916.0,25,116.30895605714286,39.99860987619048,787.0248287254432,2354019862.0
87,4399.0,30,116.32684910000005,39.99903403333334,784.4154804149273,2354019862.0
88,4401.0,30,116.321939,39.99962378947369,356.78137204081327,2354019862.0
89,4403.0,30,116.32495299999998,39.9998385,609.9367521046372,2354019862.0
90,4404.0,30,116.3248235,39.999828,599.1461179911425,2354019862.0
91,4405.0,30,116.32503525,39.99985325,616.6856536745404,2354019862.0
92,4406.0,30,116.32654058333335,39.99991854166666,743.4202497776691,2354019862.0
93,4407.0,30,116.32213633333332,39.99874648275862,375.4103281541739,2354019862.0
94,4408.0,30,116.32184666666666,39.99977436363637,347.433302750199,2354019862.0
95,4410.0,30,116.32662153846152,39.998244384615376,770.031603931478,2354019862.0
96,4413.0,30,116.32598833333334,39.99989128571429,695.9320009141335,2354019862.0
97,4415.0,30,116.32500911764704,39.99981805882353,614.9672668567765,2354019862.0
98,4416.0,30,116.32598985714289,39.998282,696.1234042562838,2354019862.0
99,4417.0,30,116.3258525,39.99977438888888,686.849223051349,2354019862.0
100,4418.0,30,116.3255192,39.99986780952382,656.8803963020781,2354019862.0
101,4419.0,30,116.3180515294118,39.99825366666667,138.97110478921564,2354019862.0
102,4421.0,30,116.32605072727274,39.998067590909095,750.2994347557767,2354019862.0
103,4422.0,30,116.327041,39.999943,785.5736098152229,2354019862.0
104,4423.0,30,116.3255363461538,39.9973775,658.8778950633583,2354019862.0
105,4424.0,30,116.325023,39.99847571428571,614.5706191415513,2354019862.0
106,4426.0,30,116.31767499999998,39.99405586363636,73.5453167490619,2354019862.0
107,4427.0,30,116.32310143333332,39.99975993103449,455.3231373197064,2354019862.0
108,4428.0,30,116.31897683333334,39.999686586206906,128.37301958520243,2354019862.0
109,4429.0,30,116.32226971428572,39.99818007692308,383.22700737707976,2354019862.0
110,4430.0,30,116.327133,39.999844,794.4371095300908,2354019862.0
111,5276.0,39,116.30897008333334,39.99896233333333,776.1479881767807,2354019862.0
0,82.0,0,116.309,39.99941885714286,790.1638065449729,2354348585.0
1,83.0,0,116.30961216666668,39.99857566666668,527.0126201023145,2354348585.0
2,84.0,0,116.32142558333334,39.99598291666667,524.6192548153381,2354348585.0
3,85.0,0,116.325302125,39.99988675,704.2323103241491,2354348585.0
4,86.0,0,116.32264155555556,39.99977688888889,507.1696532756426,2354348585.0
5,88.0,0,116.3254676,39.9999686,714.0956790167202,2354348585.0
6,89.0,0,116.32304491666666,39.99968663636364,539.0457267013252,2354348585.0
7,90.0,0,116.32081999999998,39.9984075,401.59405205158487,2354348585.0
8,93.0,0,116.32591566666667,39.99988741666667,751.8523471837341,2354348585.0
9,94.0,0,116.32498325,39.999799875,682.8298751357886,2354348585.0
10,96.0,0,116.3251025,39.999864,689.4217276950047,2354348585.0
11,97.0,0,116.32157375,39.99684933333334,566.7249931921061,2354348585.0
12,98.0,0,116.3252204,39.9999692,694.4005143079597,2354348585.0
13,100.0,0,116.3250495,39.9998675,685.1011285838533,2354348585.0
14,102.0,0,116.32242816666668,39.99989016666667,485.0726379026274,2354348585.0
15,103.0,0,116.32334133333332,39.999712875,551.9558747241015,2354348585.0
16,105.0,0,116.322826125,39.999834625000005,517.1650343979541,2354348585.0
17,107.0,0,116.322029,39.99966008333333,451.4266783077515,2354348585.0
18,108.0,0,116.32205875,39.99971158333333,464.01902036215535,2354348585.0
19,650.0,3,116.309,39.99941885714286,790.1638065449729,2354348585.0
20,651.0,3,116.30961216666668,39.99857566666668,527.0126201023145,2354348585.0
21,652.0,3,116.32142558333334,39.99598291666667,524.6192548153381,2354348585.0
22,653.0,3,116.325302125,39.99988675,704.2323103241491,2354348585.0
23,654.0,3,116.32264155555556,39.99977688888889,507.1696532756426,2354348585.0
24,656.0,3,116.3254676,39.9999686,714.0956790167202,2354348585.0
25,657.0,3,116.32304491666666,39.99968663636364,539.0457267013252,2354348585.0
26,658.0,3,116.32081999999998,39.9984075,401.59405205158487,2354348585.0
27,661.0,3,116.32591566666667,39.99988741666667,751.8523471837341,2354348585.0
28,662.0,3,116.32498325,39.999799875,682.8298751357886,2354348585.0
29,664.0,3,116.3251025,39.999864,689.4217276950047,2354348585.0
30,665.0,3,116.32157375,39.99684933333334,566.7249931921061,2354348585.0
31,666.0,3,116.3252204,39.9999692,694.4005143079597,2354348585.0
32,668.0,3,116.3250495,39.9998675,685.1011285838533,2354348585.0
33,670.0,3,116.32242816666668,39.99989016666667,485.0726379026274,2354348585.0
34,671.0,3,116.32334133333332,39.999712875,551.9558747241015,2354348585.0
35,673.0,3,116.322826125,39.999834625000005,517.1650343979541,2354348585.0
36,675.0,3,116.322029,39.99966008333333,451.4266783077515,2354348585.0
37,676.0,3,116.32205875,39.99971158333333,464.01902036215535,2354348585.0
38,1001.0,4,116.324623,39.99985775,648.7492062996938,2354348585.0
39,1002.0,4,116.31838425,39.99665291666667,265.9460658782584,2354348585.0
40,1004.0,4,116.30972433333334,39.99786666666666,268.2503646659009,2354348585.0
41,1005.0,4,116.3249711818182,39.9999040909091,677.3812685360664,2354348585.0
42,1006.0,4,116.3183172222222,39.99840308333333,275.6584758995595,2354348585.0
43,1007.0,4,116.325050125,39.999839,686.3705037419313,2354348585.0
44,1008.0,4,116.31949499999996,39.99957141666666,331.4706442986985,2354348585.0
45,1009.0,4,116.31883433333331,39.998352,406.93153727494973,2354348585.0
46,1010.0,4,116.32221,39.99970283333333,471.4152870814412,2354348585.0
47,1011.0,4,116.3218465,39.99967758333333,448.3802207663969,2354348585.0
48,1012.0,4,116.3228363,39.9998676,516.03407797264,2354348585.0
49,1013.0,4,116.321782,39.99915566666666,433.37556885526084,2354348585.0
50,1018.0,4,116.32259433333331,39.99976741666666,502.3233992715044,2354348585.0
51,1019.0,4,116.31849425,39.99570858333333,388.55238979778863,2354348585.0
52,1020.0,4,116.31225,39.99881725,311.09035006853816,2354348585.0
53,1021.0,4,116.3220005,39.99972225,460.31044619422363,2354348585.0
54,1022.0,4,116.3224232,39.999536416666665,490.2874021580196,2354348585.0
55,1024.0,4,116.32530160000002,39.9998074,707.4999833319516,2354348585.0
56,1025.0,4,116.32469,39.99988425,653.5244978186546,2354348585.0
57,1026.0,4,116.325166,39.999911857142855,692.4284856032959,2354348585.0
58,1027.0,4,116.32475,39.9998675,657.5529982155861,2354348585.0
59,1028.0,4,116.322082,39.997377416666666,506.35581141456436,2354348585.0
60,1029.0,4,116.3249525,39.9999595,673.2259319794831,2354348585.0
61,1030.0,4,116.321934,39.99973327272728,454.124814078813,2354348585.0
62,1031.0,4,116.32209233333332,39.999551333333336,469.1812025906045,2354348585.0
63,4401.0,30,116.321939,39.99962378947369,453.96951059959014,2354348585.0
64,4403.0,30,116.32495299999998,39.9998385,678.7713137647335,2354348585.0
65,4404.0,30,116.3248235,39.999828,669.0992696707965,2354348585.0
66,4405.0,30,116.32503525,39.99985325,684.5896484207868,2354348585.0
67,4407.0,30,116.32213633333332,39.99973400000001,473.46862525366856,2354348585.0
68,4408.0,30,116.32184666666666,39.99977436363637,442.9307015281161,2354348585.0
69,4413.0,30,116.32598833333334,39.99995930769232,755.265145546446,2354348585.0
70,4415.0,30,116.32500911764704,39.99981805882353,684.0597597717655,2354348585.0
71,4416.0,30,116.32598985714289,39.999976142857136,755.6215868806028,2354348585.0
72,4417.0,30,116.3258525,39.99977438888888,752.4331015424498,2354348585.0
73,4418.0,30,116.3255192,39.9999142,720.3498147510182,2354348585.0
74,4419.0,30,116.3180515294118,39.99825366666667,328.4191816948611,2354348585.0
75,4423.0,30,116.3255363461538,39.99971925,723.5334538661526,2354348585.0
76,4424.0,30,116.325023,39.99948966666667,680.0427933901736,2354348585.0
77,4426.0,30,116.31767499999998,39.99504773333332,257.7049960657737,2354348585.0
78,4427.0,30,116.32310143333332,39.99975993103449,541.1754457830092,2354348585.0
79,4428.0,30,116.31897683333334,39.999686586206906,297.4390466125642,2354348585.0
80,4429.0,30,116.32226971428572,39.99972293939394,473.9166000113325,2354348585.0
0,81.0,0,116.30864030769229,39.99740566666667,703.3265947770971,2354348603.0
1,82.0,0,116.30897007692312,39.99543233333333,680.1790744171589,2354348603.0
2,83.0,0,116.30932816666667,39.9958875,430.06385603394267,2354348603.0
3,84.0,0,116.32144491666664,39.99670983333333,616.1579704250063,2354348603.0
4,86.0,0,116.32264155555556,39.99977688888889,611.9546171524415,2354348603.0
5,89.0,0,116.32304491666666,39.9997315,645.0648017255777,2354348603.0
6,90.0,0,116.32081999999998,39.99855991666666,491.07089485204136,2354348603.0
7,94.0,0,116.32498325,39.999799875,794.7144373834872,2354348603.0
8,97.0,0,116.32157375,39.99684933333334,653.4826044594637,2354348603.0
9,100.0,0,116.3250495,39.9998675,797.5239174307425,2354348603.0
10,102.0,0,116.32242816666668,39.99989016666667,590.0821105364006,2354348603.0
11,103.0,0,116.32334133333332,39.999712875,660.5247022453639,2354348603.0
12,105.0,0,116.322826125,39.999834625000005,623.3137737690557,2354348603.0
13,107.0,0,116.322029,39.99974983333333,555.4339641912312,2354348603.0
14,108.0,0,116.32205875,39.99971158333333,566.2393612977774,2354348603.0
15,649.0,3,116.30864030769229,39.99740566666667,703.3265947770971,2354348603.0
16,650.0,3,116.30897007692312,39.99543233333333,680.1790744171589,2354348603.0
17,651.0,3,116.30932816666667,39.9958875,430.06385603394267,2354348603.0
18,652.0,3,116.32144491666664,39.99670983333333,616.1579704250063,2354348603.0
19,654.0,3,116.32264155555556,39.99977688888889,611.9546171524415,2354348603.0
20,657.0,3,116.32304491666666,39.9997315,645.0648017255777,2354348603.0
21,658.0,3,116.32081999999998,39.99855991666666,491.07089485204136,2354348603.0
22,662.0,3,116.32498325,39.999799875,794.7144373834872,2354348603.0
23,665.0,3,116.32157375,39.99684933333334,653.4826044594637,2354348603.0
24,668.0,3,116.3250495,39.9998675,797.5239174307425,2354348603.0
25,670.0,3,116.32242816666668,39.99989016666667,590.0821105364006,2354348603.0
26,671.0,3,116.32334133333332,39.999712875,660.5247022453639,2354348603.0
27,673.0,3,116.322826125,39.999834625000005,623.3137737690557,2354348603.0
28,675.0,3,116.322029,39.99974983333333,555.4339641912312,2354348603.0
29,676.0,3,116.32205875,39.99971158333333,566.2393612977774,2354348603.0
30,1001.0,4,116.324623,39.999934,760.7975849039077,2354348603.0
31,1002.0,4,116.31838425,39.99684141666667,318.7552392885117,2354348603.0
32,1004.0,4,116.3087744,39.99786666666666,318.21902940070885,2354348603.0
33,1005.0,4,116.3249711818182,39.9999040909091,789.8881349059633,2354348603.0
34,1006.0,4,116.3183172222222,39.99840308333333,323.32008119786104,2354348603.0
35,1007.0,4,116.325050125,39.999839,798.6207502438851,2354348603.0
36,1008.0,4,116.31949499999996,39.99957141666666,403.19332919813104,2354348603.0
37,1009.0,4,116.31883433333331,39.998352,479.6161854024401,2354348603.0
38,1010.0,4,116.32221,39.99970283333333,575.0255173529882,2354348603.0
39,1011.0,4,116.3218465,39.99967758333333,549.5499221560387,2354348603.0
40,1012.0,4,116.3228363,39.9998676,622.5462608703226,2354348603.0
41,1013.0,4,116.321782,39.99972516666666,536.1610970556678,2354348603.0
42,1018.0,4,116.32259433333331,39.99976741666666,607.1490272171446,2354348603.0
43,1019.0,4,116.31849425,39.99668433333333,477.70422634407583,2354348603.0
44,1020.0,4,116.31225,39.99881725,362.9309645754907,2354348603.0
45,1021.0,4,116.3220005,39.99972225,562.1418136118148,2354348603.0
46,1022.0,4,116.3224232,39.99966833333333,594.2822504636648,2354348603.0
47,1025.0,4,116.32469,39.999945,765.7724917803948,2354348603.0
48,1027.0,4,116.32475,39.999961,770.0142244975148,2354348603.0
49,1028.0,4,116.322082,39.997377416666666,601.7668473469694,2354348603.0
50,1029.0,4,116.3249525,39.999968,786.088126884645,2354348603.0
51,1030.0,4,116.321934,39.99981258333333,555.8644682647241,2354348603.0
52,1031.0,4,116.32209233333332,39.99960541666666,571.0767827801982,2354348603.0
53,2707.0,17,116.30907244615383,39.99849098076923,735.8316345294413,2354348603.0
54,3317.0,24,116.30909511111108,39.998476,735.1810636241504,2354348603.0
55,3916.0,25,116.30895605714286,39.99860987619048,736.7466340919697,2354348603.0
56,4401.0,30,116.321939,39.99962378947369,555.8306256515777,2354348603.0
57,4403.0,30,116.32495299999998,39.9998385,790.8402905044503,2354348603.0
58,4404.0,30,116.3248235,39.999828,780.8544255892338,2354348603.0
59,4405.0,30,116.32503525,39.99985325,796.9002111640257,2354348603.0
60,4407.0,30,116.32213633333332,39.99973400000001,575.3876284921471,2354348603.0
61,4408.0,30,116.32184666666666,39.99977436363637,545.1240813291549,2354348603.0
62,4415.0,30,116.32500911764704,39.99981805882353,796.1060320818935,2354348603.0
63,4419.0,30,116.3180515294118,39.99825366666667,365.58071697969365,2354348603.0
64,4424.0,30,116.325023,39.999938,792.8447782529313,2354348603.0
65,4426.0,30,116.31767499999998,39.99515378571429,308.1111143873056,2354348603.0
66,4427.0,30,116.32310143333332,39.99976693333334,647.7441694169461,2354348603.0
67,4428.0,30,116.31897683333334,39.999686586206906,361.31254252382223,2354348603.0
68,4429.0,30,116.32226971428572,39.99972293939394,578.1410641372415,2354348603.0
69,5276.0,39,116.30897008333334,39.99896233333333,715.0961303219683,2354348603.0
0,2708.0,17,116.38060634399996,39.9962916,587.0689339796021,2463551623.0
1,2712.0,17,116.38051783043475,39.99535625652174,622.7096095734488,2463551623.0
2,12028.0,128,116.387319,39.99626517142857,301.3530695288841,2463551623.0
3,13860.0,140,116.38486396666669,39.99640230833333,406.5129092259469,2463551623.0
0,82.0,0,116.31926675,39.93556966666666,87.04623117377217,2622884128.0
1,650.0,3,116.31926675,39.93556966666666,87.04623117377217,2622884128.0
2,1015.0,4,116.32164075,39.937067538461534,150.46275312507558,2622884128.0
3,3147.0,22,116.32675166666668,39.93700041666667,103.00337870476967,2622884128.0
4,3905.0,25,116.32950996666666,39.93714273333333,171.12440263449915,2622884128.0
5,3906.0,25,116.32510764444444,39.937238775,162.94053303383487,2622884128.0
6,4398.0,30,116.33450246153848,39.93278846153847,684.5286402834851,2622884128.0
7,9207.0,85,116.32081458333334,39.93619008333334,155.6024291170053,2622884128.0
8,9208.0,85,116.32157116666669,39.936916583333335,112.39652599477465,2622884128.0
9,9209.0,85,116.31942575,39.935815,145.64523298639685,2622884128.0
10,9210.0,85,116.32141883333333,39.93677125,188.3024987915932,2622884128.0
11,9211.0,85,116.32962871428572,39.935793,163.08717241965772,2622884128.0
12,9212.0,85,116.32072024999998,39.937133583333335,125.11380077749921,2622884128.0
13,9215.0,85,116.31928215384616,39.93626916666666,152.5216133547033,2622884128.0
0,82.0,0,116.31941769230768,39.93556966666666,82.93646875263195,2622884132.0
1,650.0,3,116.31941769230768,39.93556966666666,82.93646875263195,2622884132.0
2,1015.0,4,116.32164075,39.937067538461534,116.7464718009379,2622884132.0
3,3147.0,22,116.32675166666668,39.93700041666667,130.07651888809502,2622884132.0
4,3905.0,25,116.32950996666666,39.93714273333333,137.2413949671874,2622884132.0
5,3906.0,25,116.32510764444444,39.937238775,130.61296013845657,2622884132.0
6,4398.0,30,116.33450246153848,39.93278846153847,656.6254323684041,2622884132.0
7,9207.0,85,116.32081458333334,39.93619008333334,119.85498136510357,2622884132.0
8,9208.0,85,116.32157116666669,39.936916583333335,136.52170360525704,2622884132.0
9,9209.0,85,116.31942575,39.935815,177.86971158206646,2622884132.0
10,9210.0,85,116.32141883333333,39.93677125,153.31622351214605,2622884132.0
11,9211.0,85,116.32962871428572,39.935793,127.60635377711922,2622884132.0
12,9212.0,85,116.32072024999998,39.937133583333335,94.80034264509773,2622884132.0
13,9215.0,85,116.32077266666668,39.93626916666666,116.86796086132439,2622884132.0
0,82.0,0,116.31926675,39.93556966666666,90.46004374256148,2622884133.0
1,650.0,3,116.31926675,39.93556966666666,90.46004374256148,2622884133.0
2,1015.0,4,116.32164075,39.937067538461534,141.0160020918551,2622884133.0
3,3147.0,22,116.32675166666668,39.93700041666667,104.63457220505904,2622884133.0
4,3905.0,25,116.32950996666666,39.93714273333333,161.6988666662154,2622884133.0
5,3906.0,25,116.32510764444444,39.937238775,153.20143023622478,2622884133.0
6,4398.0,30,116.33450246153848,39.93278846153847,681.8686823008097,2622884133.0
7,9207.0,85,116.32081458333334,39.93619008333334,147.43795772372337,2622884133.0
8,9208.0,85,116.32157116666669,39.936916583333335,112.76267441040298,2622884133.0
9,9209.0,85,116.31942575,39.935815,150.15613103475383,2622884133.0
10,9210.0,85,116.32141883333333,39.93677125,179.28933745334302,2622884133.0
11,9211.0,85,116.32962871428572,39.935793,155.87501075319574,2622884133.0
12,9212.0,85,116.32072024999998,39.937133583333335,115.1946413744359,2622884133.0
13,9215.0,85,116.32077266666668,39.93626916666666,145.02718160941265,2622884133.0
0,82.0,0,116.31926675,39.93556966666666,95.42938525318611,2625355121.0
1,650.0,3,116.31926675,39.93556966666666,95.42938525318611,2625355121.0
2,1015.0,4,116.32164075,39.937067538461534,195.74570547050297,2625355121.0
3,3147.0,22,116.32675166666668,39.93700041666667,117.44233980140602,2625355121.0
4,3905.0,25,116.32950996666666,39.93714273333333,216.11088993392977,2625355121.0
5,3906.0,25,116.32510764444444,39.937238775,209.8014383950565,2625355121.0
6,4398.0,30,116.33450246153848,39.93278846153847,691.1768564981663,2625355121.0
7,9207.0,85,116.32081458333334,39.93619008333334,189.7045526163362,2625355121.0
8,9208.0,85,116.32157116666669,39.936916583333335,131.36264675719985,2625355121.0
9,9209.0,85,116.31942575,39.93676008333333,141.52566817533707,2625355121.0
10,9210.0,85,116.32141883333333,39.93677125,230.7421038332598,2625355121.0
11,9211.0,85,116.32962871428572,39.935793,197.36873932032796,2625355121.0
12,9212.0,85,116.32072024999998,39.937133583333335,173.35095704424037,2625355121.0
13,9215.0,85,116.31928215384616,39.93626916666666,188.3782931598063,2625355121.0
0,2708.0,17,116.38060634399996,39.99409138378379,598.5957859538769,2753471007.0
1,2712.0,17,116.38051783043475,39.99535625652174,634.5557850081013,2753471007.0
2,12028.0,128,116.387319,39.99626517142857,235.68876192081103,2753471007.0
3,13860.0,140,116.38486396666669,39.99640230833333,367.5517508350963,2753471007.0
0,2712.0,17,116.35000300833332,39.912743346153846,185.15914457918186,2812778790.0
1,8852.0,84,116.35037725,39.910516916666666,479.6069258390478,2812778790.0
