,tid,uid,lon,lat,distance,id_location
0,5720,41,116.3194716,39.6784349,471.5818411895771,5441516142.0
1,5723,41,116.3092766,39.6800983,573.1529786841718,5441516142.0
2,5724,41,116.30715159999998,39.6801216,577.2575393371435,5441516142.0
3,5726,41,116.3092933,39.6801599,572.8406823062994,5441516142.0
4,5727,41,116.3198216,39.67871160000001,486.8802124092141,5441516142.0
5,5746,41,116.3092999,39.6785,487.8800984512227,5441516142.0
6,5749,41,116.3196216,39.67857,477.80973012704663,5441516142.0
7,5754,41,116.3196383,39.67844829999999,479.49003600396,5441516142.0
8,7537,66,116.322605,39.69021,794.245105665765,5441516142.0
0,7537,66,116.325932,39.74638,18.70602103962411,5444440441.0
0,5724,41,116.3165783,39.7395783,128.82038857715253,6072250097.0
1,7537,66,116.326148,39.748763,739.0838618291187,6072250097.0
0,5724,41,116.3165783,39.7399833,201.2567910889505,6072250098.0
1,7537,66,116.326148,39.748708,660.9932397338592,6072250098.0
0,5724,41,116.3165949,39.7387033,422.0663056757983,6072250099.0
1,7537,66,116.326148,39.748708,580.3867232120492,6072250099.0
0,5724,41,116.3150566,39.7222466,642.4759670837924,6817368518.0
0,5724,41,116.31697,39.7384533,779.4384118464824,7860703073.0
1,7537,66,116.326383,39.736935,579.2331718258595,7860703073.0
0,5724,41,116.3192449,39.7248099,470.1524048951344,7860703074.0
1,7537,66,116.33323500000002,39.730392,581.7721786107047,7860703074.0
0,5724,41,116.3175166,39.7227649,596.0700679782464,7860703075.0
0,5724,41,116.3115899,39.7042833,67.91535089971107,7860703076.0
0,7537,66,116.325932,39.746192,19.357888083992766,128511305.0
0,5720,41,116.3074316,39.6648899,281.68290550010175,508157319.0
1,5723,41,116.30738999999998,39.6727416,366.7747089137519,508157319.0
2,5724,41,116.3051583,39.6725916,364.90066199615563,508157319.0
3,5726,41,116.3049966,39.6726716,363.48729607901106,508157319.0
4,5727,41,116.3073116,39.6648983,290.1590738367493,508157319.0
5,5746,41,116.30743490000002,39.6648383,286.11085030411977,508157319.0
6,5749,41,116.30737990000002,39.6648749,284.30592766658276,508157319.0
7,5754,41,116.3073783,39.6649233,278.0601301152727,508157319.0
0,5724,41,116.3165949,39.7479483,780.9544257074753,564869812.0
1,7537,66,116.325932,39.744677,34.698219239560366,564869812.0
0,5724,41,116.3165783,39.7508616,778.936585853896,564869817.0
1,7537,66,116.325932,39.747193,49.345727371876016,564869817.0
0,5724,41,116.3165949,39.7488083,780.7184065817845,564869820.0
1,7537,66,116.325932,39.745145,45.22959246575996,564869820.0
0,5724,41,116.3165783,39.7409349,443.611144187634,569336068.0
1,7537,66,116.326133,39.748708,433.1431109664709,569336068.0
0,7537,66,116.299767,39.727083,516.17472481393,690500386.0
0,3131,22,116.276824,39.840367,460.59417369033525,124205138.0
1,5720,41,116.2771466,39.84013,426.36179671316864,124205138.0
2,5723,41,116.2773666,39.8400549,422.9783382184471,124205138.0
3,5727,41,116.2734749,39.840115,192.2961941628357,124205138.0
4,5735,41,116.275405,39.8473799,538.7016371422625,124205138.0
5,5737,41,116.2773183,39.8401233,423.62163983288036,124205138.0
6,5742,41,116.2734349,39.8453816,471.1449649340011,124205138.0
7,5750,41,116.2771449,39.8401316,445.4206596672334,124205138.0
8,5754,41,116.2771633,39.8401499,438.8753848948639,124205138.0
9,5762,41,116.2735666,39.8401083,360.1496193926033,124205138.0
0,7537,66,116.414435,39.907058,569.7189291971297,269996666.0
1,7539,66,116.417588,39.899417,267.69141378508635,269996666.0
2,8852,84,116.412306,39.899833,176.03911866700963,269996666.0
3,8856,84,116.41401299999998,39.906898,538.1428750093423,269996666.0
4,8861,84,116.411791,39.900132,785.7587748820883,269996666.0
0,2707,17,116.3074149,40.02406989999999,379.4255783963361,290600755.0
1,3135,22,116.311368,40.029686,659.0720745043893,290600755.0
2,3142,22,116.311275,40.029276,697.9569840368989,290600755.0
3,3316,24,116.304018,40.024073,25.51157671122535,290600755.0
4,3317,24,116.306991,40.024372,367.5464165464454,290600755.0
5,3915,25,116.2969466,40.0332049,423.9196973092932,290600755.0
6,3916,25,116.30292,40.0337383,306.779406264318,290600755.0
7,5276,39,116.306746,40.024275,460.7713441552749,290600755.0
8,5282,39,116.304032,40.024016,49.995260388352555,290600755.0
9,5285,39,116.303049,40.025081,10.092648551612227,290600755.0
10,5289,39,116.304061,40.02405,15.603612697509957,290600755.0
11,8657,82,116.311106,40.030114000000005,663.7159145215462,290600755.0
12,8658,82,116.311063,40.029938,700.1144312118452,290600755.0
13,8659,82,116.311017,40.029616,709.0388792620919,290600755.0
14,8660,82,116.310958,40.029506,698.2808009282801,290600755.0
15,8661,82,116.311058,40.029547,701.278593769939,290600755.0
16,8663,82,116.310987,40.029885,704.2738477912451,290600755.0
17,8664,82,116.311133,40.029586,706.9321267584742,290600755.0
18,8665,82,116.310881,40.029616,698.9380499927046,290600755.0
19,8666,82,116.310427,40.029687,670.0744486901838,290600755.0
20,9206,85,116.311117,40.029764,683.6194585397639,290600755.0
21,9213,85,116.311426,40.034346,657.6887591826977,290600755.0
22,9218,85,116.311614,40.029729,696.4114971787344,290600755.0
23,9219,85,116.311228,40.030377,717.9764202752566,290600755.0
24,12037,128,116.3109716,40.0303133,677.3604373641679,290600755.0
25,12041,128,116.3109683,40.0303316,688.0554005245617,290600755.0
0,7903,68,116.411257,39.9621,468.7568218768712,294121375.0
1,7914,68,116.411516,39.962023,491.1469505154481,294121375.0
2,12027,128,116.3973266,39.9674266,44.03916617870674,294121375.0
3,15465,153,116.396439,39.967448,22.26536747003668,294121375.0
4,15466,153,116.396469,39.967392,20.248065685620507,294121375.0
5,15467,153,116.396486,39.967375,3.154645113625565,294121375.0
0,1004,4,116.268042,39.92657,300.33317736945054,321939663.0
1,5282,39,116.268084,39.926492,298.488910356071,321939663.0
2,5289,39,116.268064,39.927031,296.122358963851,321939663.0
3,5738,41,116.2679683,39.9261566,272.93335743865686,321939663.0
4,5752,41,116.2677616,39.926190000000005,309.2286978973674,321939663.0
5,5753,41,116.2680283,39.9262283,289.8754840408975,321939663.0
6,5756,41,116.2680483,39.92614329999999,288.5667137313953,321939663.0
7,5760,41,116.2680749,39.92613660000001,176.57292217611817,321939663.0
8,5761,41,116.2680716,39.9262216,282.7591542493517,321939663.0
9,5763,41,116.2691299,39.92609829999999,168.59590873365485,321939663.0
10,7897,68,116.26746599999998,39.926144,253.9810155162464,321939663.0
0,5268,39,116.41001599999998,40.022042,13.629734379374332,340262247.0
1,5273,39,116.409929,40.022373,5.152210528245185,340262247.0
2,5278,39,116.410328,40.02197,44.691804493038454,340262247.0
3,5281,39,116.410087,40.022083,7.209251505913296,340262247.0
4,5284,39,116.409881,40.021856,21.043241561065475,340262247.0
5,5291,39,116.409953,40.022428000000005,18.85992628678998,340262247.0
6,5293,39,116.410209,40.021995,5.865293056181185,340262247.0
7,5295,39,116.410492,40.022138,28.894829689901947,340262247.0
0,82,0,116.368188,39.906148,775.7135540044911,342799184.0
1,650,3,116.368188,39.906148,775.7135540044911,342799184.0
2,4397,30,116.35073,39.896526,544.2985431628063,342799184.0
3,5286,39,116.367856,39.899995,695.0475607660119,342799184.0
4,5428,40,116.368182,39.906166,782.3429857820796,342799184.0
5,7537,66,116.351298,39.90596,293.6685885812908,342799184.0
6,8852,84,116.350536,39.898138,549.6198469787182,342799184.0
7,8861,84,116.354019,39.897832,582.9707131602279,342799184.0
8,12044,128,116.365805,39.907641600000005,787.8960295233059,342799184.0
9,12045,128,116.3506233,39.898105,484.6676206146518,342799184.0
10,15465,153,116.360466,39.906251,460.20889503510875,342799184.0
0,5286,39,116.38086,39.862216,731.853440641177,539260172.0
1,5749,41,116.3661783,39.86872,637.4205895142776,539260172.0
2,5757,41,116.36617,39.8687099,633.6359172401255,539260172.0
0,7539,66,116.417588,39.899417,515.2098239973454,995935223.0
1,8852,84,116.405221,39.891294,403.60131587134464,995935223.0
2,8861,84,116.405084,39.899488,417.6880430775208,995935223.0
0,7539,66,116.417588,39.899417,597.6777773248446,995935816.0
1,8852,84,116.405359,39.890757,368.9352424565981,995935816.0
2,8861,84,116.408285,39.899801,531.7373364804293,995935816.0
0,5289,39,116.201697,39.866993,560.4164921434239,1189200434.0
1,5746,41,116.20167990000002,39.86697,560.5723972228599,1189200434.0
0,5289,39,116.212814,39.843174,253.71566502250877,1290300946.0
1,5724,41,116.2209283,39.840905,261.49120045473285,1290300946.0
2,5731,41,116.2137549,39.8431499,251.83619599077687,1290300946.0
3,5734,41,116.21367,39.8431466,259.72234546341696,1290300946.0
4,5746,41,116.2145233,39.8409516,262.6303317116189,1290300946.0
5,5749,41,116.2209566,39.8409033,257.0809600760479,1290300946.0
6,5754,41,116.2209666,39.8409816,258.097694627664,1290300946.0
0,82,0,116.324326,39.92998,63.84093373884058,1292883529.0
1,650,3,116.324326,39.92998,63.84093373884058,1292883529.0
2,1015,4,116.324335,39.93701,109.8018233891015,1292883529.0
3,3905,25,116.3293333,39.9370183,107.54365887615303,1292883529.0
4,3906,25,116.32425829999998,39.9370333,352.64101650886,1292883529.0
5,4398,30,116.334147,39.932728,266.880497190914,1292883529.0
6,4399,30,116.339728,39.936964,542.8687251402094,1292883529.0
7,9207,85,116.324267,39.929947,64.31389033057778,1292883529.0
8,9208,85,116.324278,39.930082,112.55158984922437,1292883529.0
9,9209,85,116.324105,39.929964,67.76921265517964,1292883529.0
10,9210,85,116.324458,39.930108,91.1218787753263,1292883529.0
11,9211,85,116.329453,39.930006,65.4685518507826,1292883529.0
12,9212,85,116.324543,39.930065,120.1251457827463,1292883529.0
13,9215,85,116.324573,39.930021,61.734326637370515,1292883529.0
14,12044,128,116.3358566,39.9300049,235.11486447699195,1292883529.0
0,5746,41,116.2042749,39.8940466,713.5983256287712,1296102366.0
1,5747,41,116.2043283,39.8941116,722.4889761529145,1296102366.0
2,5763,41,116.2048633,39.8946033,634.4801495422021,1296102366.0
0,5746,41,116.2041233,39.8938316,704.8220997760786,1296102418.0
1,5747,41,116.20422659999998,39.8939166,713.9123246140234,1296102418.0
2,5763,41,116.2048566,39.8944699,624.0436200399186,1296102418.0
0,8852,84,116.405421,39.8869,690.4782769616672,1325598419.0
0,3315,24,116.525751,40.037367,48.1737631998561,1352354126.0
1,6136,42,116.5256966,40.037161600000005,22.88366165377913,1352354126.0
2,6137,42,116.5258116,40.0372049,28.299084624672105,1352354126.0
0,3131,22,116.274681,39.812843,3.9116620024187974,1684131015.0
1,5726,41,116.2750533,39.81848,247.27896042976107,1684131015.0
0,3131,22,116.274928,39.814091,36.77086958597469,1684131157.0
1,5726,41,116.2756533,39.81848,359.8986784687449,1684131157.0
0,5752,41,116.2354883,39.913955,503.612912217957,1688760569.0
0,2706,17,116.3460716,39.9937816,316.9191255113732,1785705881.0
1,5268,39,116.34117,39.997241,80.96646354085097,1785705881.0
0,13835,140,116.5005466,39.93629489999999,793.6891448171538,1824913462.0
0,3135,22,116.297975,40.044301,307.1173512642913,1853224527.0
1,3142,22,116.297984,40.04426,317.50571106812254,1853224527.0
2,3317,24,116.297404,40.044132,448.02864186953104,1853224527.0
3,5285,39,116.29743,40.04609,456.57565582318085,1853224527.0
4,8657,82,116.297793,40.044046,304.3092360664511,1853224527.0
5,8658,82,116.297921,40.044116,310.83506966943685,1853224527.0
6,8659,82,116.297867,40.044149,307.73646656515973,1853224527.0
7,8660,82,116.297816,40.044079,309.4611084531437,1853224527.0
8,8661,82,116.297888,40.044057,325.6956636373565,1853224527.0
9,8663,82,116.297974,40.044131,311.6622792124099,1853224527.0
10,8664,82,116.297873,40.04413,312.50584067557276,1853224527.0
11,8665,82,116.297822,40.044067,310.16447661082606,1853224527.0
12,8666,82,116.29791000000002,40.044168,286.53413764895976,1853224527.0
13,9206,85,116.29806299999998,40.044075,314.798697868008,1853224527.0
14,9213,85,116.29826,40.044432,339.1065903384834,1853224527.0
15,9218,85,116.298081,40.044073,328.46043428367494,1853224527.0
16,9219,85,116.297814,40.044418,318.0015502631908,1853224527.0
17,12037,128,116.29813500000002,40.0442916,315.9081296772838,1853224527.0
18,12041,128,116.2979033,40.04424829999999,326.91840241068843,1853224527.0
0,5742,41,116.2813616,39.9226349,440.0977775079325,1978629253.0
1,5760,41,116.2816116,39.9308649,476.47466590664584,1978629253.0
2,5763,41,116.2816233,39.9309149,477.0854658189907,1978629253.0
0,3315,24,116.467902,40.013006,656.2587660579574,2098804276.0
1,3912,25,116.4687416,40.0130749,659.6379157983562,2098804276.0
2,5282,39,116.467516,40.013072,649.0729743907265,2098804276.0
3,13836,140,116.4794783,40.0180183,648.8941839501788,2098804276.0
0,81,0,116.308868,39.997651,655.069155644904,2354019862.0
1,82,0,116.308918,39.994057,643.4411664995604,2354019862.0
2,83,0,116.309068,39.994015000000005,451.80347023037694,2354019862.0
3,84,0,116.31977,39.994789,356.49811169147443,2354019862.0
4,85,0,116.319719,39.999697,547.698747664589,2354019862.0
5,86,0,116.316879,39.999683000000005,337.2881587355699,2354019862.0
6,87,0,116.319858,39.99963,613.676490091191,2354019862.0
7,88,0,116.319817,39.999934,309.985301399474,2354019862.0
8,89,0,116.317677,39.997473,328.9389317265442,2354019862.0
9,90,0,116.318767,39.998354,256.29915317026837,2354019862.0
10,91,0,116.317744,39.999772,471.35147610327124,2354019862.0
11,92,0,116.32659,39.998011,764.873727436661,2354019862.0
12,93,0,116.32103,39.999507,402.66008336081023,2354019862.0
13,94,0,116.317482,39.999754,463.86601876969354,2354019862.0
14,95,0,116.317619,39.997796,458.5871570642153,2354019862.0
15,96,0,116.319886,39.999832,577.8694125429381,2354019862.0
16,97,0,116.319768,39.993673,375.36976793118225,2354019862.0
17,98,0,116.31776,39.999889,566.0890290300206,2354019862.0
18,99,0,116.31754,39.999748,471.6757503647081,2354019862.0
19,100,0,116.319689,39.999838,558.7017021394386,2354019862.0
20,101,0,116.312401,39.999739,461.61883373486165,2354019862.0
21,102,0,116.317633,39.999788,333.0702265367972,2354019862.0
22,649,3,116.308868,39.997651,655.069155644904,2354019862.0
23,650,3,116.308918,39.994057,643.4411664995604,2354019862.0
24,651,3,116.309068,39.994015000000005,451.80347023037694,2354019862.0
25,652,3,116.31977,39.994789,356.49811169147443,2354019862.0
26,653,3,116.319719,39.999697,547.698747664589,2354019862.0
27,654,3,116.316879,39.999683000000005,337.2881587355699,2354019862.0
28,655,3,116.319858,39.99963,613.676490091191,2354019862.0
29,656,3,116.319817,39.999934,309.985301399474,2354019862.0
30,657,3,116.317677,39.997473,328.9389317265442,2354019862.0
31,658,3,116.318767,39.998354,256.29915317026837,2354019862.0
32,659,3,116.317744,39.999772,471.35147610327124,2354019862.0
33,660,3,116.32659,39.998011,764.873727436661,2354019862.0
34,661,3,116.32103,39.999507,402.66008336081023,2354019862.0
35,662,3,116.317482,39.999754,463.86601876969354,2354019862.0
36,663,3,116.317619,39.997796,458.5871570642153,2354019862.0
37,664,3,116.319886,39.999832,577.8694125429381,2354019862.0
38,665,3,116.319768,39.993673,375.36976793118225,2354019862.0
39,666,3,116.31776,39.999889,566.0890290300206,2354019862.0
40,667,3,116.31754,39.999748,471.6757503647081,2354019862.0
41,668,3,116.319689,39.999838,558.7017021394386,2354019862.0
42,669,3,116.312401,39.999739,461.61883373486165,2354019862.0
43,670,3,116.317633,39.999788,333.0702265367972,2354019862.0
44,1001,4,116.324272,39.998276,566.2456789506205,2354019862.0
45,1002,4,116.316566,39.996038,34.18869917667888,2354019862.0
46,1003,4,116.319561,40.007013,735.5795361735427,2354019862.0
47,1004,4,116.308883,39.994684,28.707865956314972,2354019862.0
48,1005,4,116.317637,39.999858,555.5116216476117,2354019862.0
49,1006,4,116.316587,39.998367,29.143258711585503,2354019862.0
50,1007,4,116.317656,39.999811,561.8457766850754,2354019862.0
51,1008,4,116.31668,39.998183,25.263757349604496,2354019862.0
52,1009,4,116.31691200000002,39.997914,239.6443746797176,2354019862.0
53,1010,4,116.317511,39.999639,343.59877787224787,2354019862.0
54,1011,4,116.317601,39.997815,311.148968359066,2354019862.0
55,1012,4,116.317789,39.999792,347.31735303135355,2354019862.0
56,1013,4,116.317655,39.994317,307.49611032655577,2354019862.0
57,1014,4,116.326463,39.997914,757.9901388240002,2354019862.0
58,1015,4,116.326323,39.99803,756.5184706258972,2354019862.0
59,1016,4,116.31772,39.99987,599.5933486708155,2354019862.0
60,1017,4,116.317541,40.000045,446.88077911424574,2354019862.0
61,1018,4,116.321159,39.998059000000005,331.0171122189329,2354019862.0
62,1019,4,116.31781,39.99367,232.01871700208153,2354019862.0
63,1020,4,116.31221,39.99862,112.89772262928697,2354019862.0
64,1021,4,116.319495,39.999666,335.840097602547,2354019862.0
65,1022,4,116.316583,39.999373,325.8254405453144,2354019862.0
66,1023,4,116.31929,39.999782,567.3459508304805,2354019862.0
67,2707,17,116.3090249,39.9980066,664.4762680572898,2354019862.0
68,3317,24,116.309048,39.997848,673.9297771423742,2354019862.0
69,3916,25,116.3087916,39.9982666,697.9385413535946,2354019862.0
70,4399,30,116.326701,39.998234,770.8148236001595,2354019862.0
71,4400,30,116.319876,40.005888,687.2053220966332,2354019862.0
72,4401,30,116.320775,39.999517,324.58034766038577,2354019862.0
73,4402,30,116.317599,39.999894,452.88425080190825,2354019862.0
74,4403,30,116.324233,39.999798,563.8229424026541,2354019862.0
75,4404,30,116.317532,39.999779,461.3215347078813,2354019862.0
76,4405,30,116.317743,39.99982,560.9398026587482,2354019862.0
77,4406,30,116.317508,39.999894,449.2265238193682,2354019862.0
78,4407,30,116.312718,39.998082,334.9711763347001,2354019862.0
79,4408,30,116.31754,39.999681,330.0155599750126,2354019862.0
80,4409,30,116.317426,39.999901,446.98362295530984,2354019862.0
81,4410,30,116.317598,39.998062,457.999299386305,2354019862.0
82,4411,30,116.317834,40.000963,565.0773566226169,2354019862.0
83,4412,30,116.317676,40.000038,456.3994440313831,2354019862.0
84,4413,30,116.322063,39.999858,470.74953285988494,2354019862.0
85,4414,30,116.326883,40.00035,769.7367853244859,2354019862.0
86,4415,30,116.317683,39.999773,467.3349032439635,2354019862.0
87,4416,30,116.317849,39.99799,501.16347860342347,2354019862.0
88,4417,30,116.318513,39.999705,561.9913856200469,2354019862.0
89,4418,30,116.317569,39.999837,566.8772919995615,2354019862.0
90,4419,30,116.315539,39.998241,6.253160344055864,2354019862.0
91,4420,30,116.317647,40.000151,477.9355732370643,2354019862.0
92,4421,30,116.317605,39.996457,451.35858838818274,2354019862.0
93,4422,30,116.317531,39.999919,368.5531535156211,2354019862.0
94,4423,30,116.317535,39.999664,562.0902748748242,2354019862.0
95,5276,39,116.308884,39.998658,682.4992981532139,2354019862.0
0,81,0,116.30893,39.999822,467.64632277968406,2354348585.0
1,82,0,116.308918,39.995725,526.138068164568,2354348585.0
2,83,0,116.309511,39.995807,357.81781757945504,2354348585.0
3,84,0,116.31839,39.995531,334.85428500426696,2354348585.0
4,85,0,116.319719,39.999697,571.942952066657,2354348585.0
5,86,0,116.316879,39.999683000000005,297.608956879209,2354348585.0
6,87,0,116.319858,40.000021,571.6107069287146,2354348585.0
7,88,0,116.319368,39.999938,315.26713428715067,2354348585.0
8,89,0,116.317677,39.999501,329.8767849776403,2354348585.0
9,90,0,116.316225,39.998354,293.1830635542763,2354348585.0
10,91,0,116.316404,40.00138,375.6260554708385,2354348585.0
11,93,0,116.32103,39.99983,310.24560896749904,2354348585.0
12,94,0,116.316249,39.999754,278.2455149449019,2354348585.0
13,95,0,116.317552,40.001338,310.71924678948136,2354348585.0
14,96,0,116.319663,39.999832,583.6749737546054,2354348585.0
15,97,0,116.319618,39.995703000000006,360.87743500173553,2354348585.0
16,98,0,116.316258,39.999917,473.15267327968616,2354348585.0
17,99,0,116.316174,40.00102,285.390059718281,2354348585.0
18,100,0,116.319595,39.999842,573.3131293742614,2354348585.0
19,101,0,116.312401,40.001244,368.69214398577634,2354348585.0
20,102,0,116.316879,39.999788,280.5629661822017,2354348585.0
21,649,3,116.30893,39.999822,467.64632277968406,2354348585.0
22,650,3,116.308918,39.995725,526.138068164568,2354348585.0
23,651,3,116.309511,39.995807,357.81781757945504,2354348585.0
24,652,3,116.31839,39.995531,334.85428500426696,2354348585.0
25,653,3,116.319719,39.999697,571.942952066657,2354348585.0
26,654,3,116.316879,39.999683000000005,297.608956879209,2354348585.0
27,655,3,116.319858,40.000021,571.6107069287146,2354348585.0
28,656,3,116.319368,39.999938,315.26713428715067,2354348585.0
29,657,3,116.317677,39.999501,329.8767849776403,2354348585.0
30,658,3,116.316225,39.998354,293.1830635542763,2354348585.0
31,659,3,116.316404,40.00138,375.6260554708385,2354348585.0
32,661,3,116.32103,39.99983,310.24560896749904,2354348585.0
33,662,3,116.316249,39.999754,278.2455149449019,2354348585.0
34,663,3,116.317552,40.001338,310.71924678948136,2354348585.0
35,664,3,116.319663,39.999832,583.6749737546054,2354348585.0
36,665,3,116.319618,39.995703000000006,360.87743500173553,2354348585.0
37,666,3,116.316258,39.999917,473.15267327968616,2354348585.0
38,667,3,116.316174,40.00102,285.390059718281,2354348585.0
39,668,3,116.319595,39.999842,573.3131293742614,2354348585.0
40,669,3,116.312401,40.001244,368.69214398577634,2354348585.0
41,670,3,116.316879,39.999788,280.5629661822017,2354348585.0
42,1001,4,116.322729,39.999802,574.8633379409224,2354348585.0
43,1002,4,116.316566,39.996293,28.78147120830941,2354348585.0
44,1003,4,116.319561,40.007013,557.2056475993636,2354348585.0
45,1004,4,116.308902,39.996199,23.34042009614999,2354348585.0
46,1005,4,116.317347,39.999858,476.58638460196255,2354348585.0
47,1006,4,116.316587,39.998367,21.61979337326451,2354348585.0
48,1007,4,116.316256,39.999811,469.3121497071929,2354348585.0
49,1008,4,116.316215,39.99951,21.226203199219118,2354348585.0
50,1009,4,116.316232,39.998322,285.60262834652593,2354348585.0
51,1010,4,116.316299,39.999639,278.44417874134945,2354348585.0
52,1011,4,116.316205,39.999589,278.09687327859166,2354348585.0
53,1012,4,116.316322,39.999792,284.19822834068407,2354348585.0
54,1013,4,116.316543,39.999165000000005,356.32039269285315,2354348585.0
55,1016,4,116.316283,40.00105,479.14663602528736,2354348585.0
56,1017,4,116.31612,40.001154,281.66340160695273,2354348585.0
57,1018,4,116.321159,39.999702,338.81090994312797,2354348585.0
58,1019,4,116.31781,39.995572,319.1370306398411,2354348585.0
59,1020,4,116.31221,39.99862,281.98068555820646,2354348585.0
60,1021,4,116.319495,39.999666,343.8350333972559,2354348585.0
61,1022,4,116.316583,39.999373,277.70133821072,2354348585.0
62,1023,4,116.31929,40.000397,489.4051725525825,2354348585.0
63,2707,17,116.3090383,39.999325,517.738637127814,2354348585.0
64,3317,24,116.309087,39.999547,525.004064082748,2354348585.0
65,3916,25,116.3087916,39.9994366,546.2980826634495,2354348585.0
66,4400,30,116.319876,40.005888,543.8965531888934,2354348585.0
67,4401,30,116.320775,39.999517,331.0019395899532,2354348585.0
68,4402,30,116.316215,40.001332,364.92355690307437,2354348585.0
69,4403,30,116.324152,39.999798,579.6257457999969,2354348585.0
70,4404,30,116.316178,39.999779,285.6280423144743,2354348585.0
71,4405,30,116.316252,39.99982,475.81364882444547,2354348585.0
72,4406,30,116.316174,39.999894,279.3368991608078,2354348585.0
73,4407,30,116.312718,39.999651,278.3039126249075,2354348585.0
74,4408,30,116.316274,39.999681,283.81275815456127,2354348585.0
75,4409,30,116.316185,40.0011,339.4105012946622,2354348585.0
76,4410,30,116.31606200000002,40.000868,282.8007786127871,2354348585.0
77,4411,30,116.316291,40.000963,469.87735949094986,2354348585.0
78,4412,30,116.316185,40.001315000000005,295.24807677099875,2354348585.0
79,4413,30,116.322063,39.999896,403.6416110962505,2354348585.0
80,4415,30,116.316259,39.999773,280.82790283636547,2354348585.0
81,4416,30,116.314701,39.99996,347.5143673865902,2354348585.0
82,4417,30,116.317964,39.999705,421.7784424436042,2354348585.0
83,4418,30,116.316251,39.999837,480.9897068551502,2354348585.0
84,4419,30,116.315539,39.998241,101.18397268433374,2354348585.0
85,4420,30,116.316313,40.001322,290.90194468807636,2354348585.0
86,4421,30,116.315935,40.000312,279.6711151569012,2354348585.0
87,4422,30,116.317531,40.000196,273.27152829234683,2354348585.0
88,4423,30,116.316271,39.999664,426.10533180639277,2354348585.0
89,5276,39,116.308884,39.999872,543.1305287430232,2354348585.0
